user_id,country,age,signup_date,subscription_type,subscription_status,months_inactive,inactive_3_months_flag,ad_interaction,ad_conversion_to_subscription,music_suggestion_rating_1_to_5,avg_listening_hours_per_week,favorite_genre,most_liked_feature,desired_future_feature,primary_device,playlists_created,avg_skips_per_day,signup_year,age_group,listening_segment
160,Australia,51,2023-01-27,Premium Family,Active,0,0,No,No,3,15.35,Hip-Hop,AI DJ,Social Listening,Mobile,3,7,2023,45-54,High (>15 hrs)
161,Canada,20,2018-04-25,Premium Individual,Active,0,0,Yes,No,3,15.11,Electronic,Discover Weekly,Lyrics Translation,Tablet,8,10,2018,18-24,High (>15 hrs)
162,Australia,48,2022-12-21,Premium Family,Active,1,0,Yes,No,4,14.53,Hip-Hop,Discover Weekly,Lyrics Translation,Mobile,9,8,2022,45-54,Medium (5-15 hrs)
163,Spain,48,2024-10-18,Premium Individual,Inactive,5,1,No,No,4,18.15,Bollywood,AI DJ,Mood-based Auto Playlists,Car System,7,12,2024,45-54,High (>15 hrs)
164,Canada,60,2020-03-27,Premium Family,Active,0,0,No,No,4,7.45,K-Pop,AI DJ,Social Listening,Car System,9,12,2020,55+,Medium (5-15 hrs)
165,Australia,50,2021-02-09,Premium Individual,Active,0,0,Yes,No,5,6.9,R&B,Lyrics,HiFi Audio,Smart Speaker,4,13,2021,45-54,Medium (5-15 hrs)
166,Germany,48,2023-05-13,Free,Active,0,0,No,No,4,12.21,Jazz,Daily Mix,Social Listening,Car System,9,9,2023,45-54,Medium (5-15 hrs)
167,Germany,60,2020-10-11,Student,Active,1,0,No,No,4,13.01,R&B,AI DJ,Lyrics Translation,Tablet,7,11,2020,55+,Medium (5-15 hrs)
168,France,32,2023-11-14,Premium Individual,Active,1,0,Yes,No,4,6.78,K-Pop,Playlists,Mood-based Auto Playlists,Smart Speaker,9,13,2023,25-34,Medium (5-15 hrs)
169,USA,28,2024-04-10,Free,Active,0,0,No,No,5,15.2,Jazz,AI DJ,Lyrics Translation,Desktop,4,11,2024,25-34,High (>15 hrs)
170,Italy,23,2023-01-08,Free,Active,0,0,Yes,Yes,2,10.18,R&B,Radio,Social Listening,Car System,10,10,2023,18-24,Medium (5-15 hrs)
171,Brazil,20,2022-05-27,Premium Individual,Active,1,0,Yes,No,3,8.8,Hip-Hop,Daily Mix,Mood-based Auto Playlists,Car System,8,4,2022,18-24,Medium (5-15 hrs)
172,Spain,20,2025-07-12,Free,Active,2,0,Yes,Yes,1,3.11,Latin,Daily Mix,Social Listening,Smart Speaker,6,12,2025,18-24,Low (<5 hrs)
173,India,58,2020-05-21,Premium Individual,Active,0,0,No,No,5,9.82,Indie,AI DJ,Lyrics Translation,Car System,7,9,2020,55+,Medium (5-15 hrs)
174,Canada,25,2021-05-25,Student,Active,0,0,Yes,No,4,13.9,Electronic,Offline Mode,Social Listening,Smart Speaker,10,9,2021,25-34,Medium (5-15 hrs)
175,Canada,39,2026-01-12,Student,Active,0,0,Yes,No,4,8.44,R&B,AI DJ,Social Listening,Car System,7,8,2026,35-44,Medium (5-15 hrs)
176,Mexico,32,2019-08-09,Premium Duo,Active,0,0,No,No,5,15.16,Pop,Radio,HiFi Audio,Smart Speaker,4,11,2019,25-34,High (>15 hrs)
177,Spain,45,2019-07-17,Premium Family,Active,0,0,No,No,3,8.39,Jazz,Radio,Better AI Recommendations,Desktop,15,8,2019,45-54,Medium (5-15 hrs)
178,France,22,2020-06-18,Free,Active,1,0,Yes,No,3,4.53,Indie,AI DJ,Lyrics Translation,Desktop,11,6,2020,18-24,Low (<5 hrs)
179,UK,47,2022-06-20,Free,Active,0,0,No,No,4,11.26,K-Pop,Discover Weekly,Mood-based Auto Playlists,Car System,7,12,2022,45-54,Medium (5-15 hrs)
180,Germany,30,2019-10-29,Premium Individual,Active,0,0,Yes,No,3,12.2,K-Pop,Discover Weekly,Social Listening,Car System,12,12,2019,25-34,Medium (5-15 hrs)
181,France,48,2019-10-24,Premium Duo,Active,0,0,Yes,No,2,18.15,Pop,AI DJ,Social Listening,Mobile,8,8,2019,45-54,High (>15 hrs)
182,Brazil,37,2022-07-13,Premium Individual,Active,4,1,No,No,2,13.28,Electronic,Daily Mix,Mood-based Auto Playlists,Mobile,5,11,2022,35-44,Medium (5-15 hrs)
183,Spain,36,2022-09-22,Free,Active,0,0,Yes,Yes,2,13.92,Classical,Radio,Lyrics Translation,Desktop,6,10,2022,35-44,Medium (5-15 hrs)
184,France,17,2019-01-13,Free,Active,2,0,Yes,No,5,6.61,Classical,Discover Weekly,HiFi Audio,Mobile,7,13,2019,<18,Medium (5-15 hrs)
185,Canada,51,2021-10-16,Free,Active,0,0,No,No,3,12.86,Indie,AI DJ,Social Listening,Tablet,9,3,2021,45-54,Medium (5-15 hrs)
186,Canada,44,2023-02-22,Free,Active,0,0,No,No,4,0.71,Latin,Podcasts,Mood-based Auto Playlists,Smart Speaker,6,10,2023,35-44,Low (<5 hrs)
187,Indonesia,37,2025-11-20,Premium Individual,Inactive,5,1,Yes,Yes,3,9.04,R&B,Discover Weekly,Better AI Recommendations,Smart Speaker,7,9,2025,35-44,Medium (5-15 hrs)
188,India,55,2023-10-21,Free,Active,2,0,No,No,3,16.71,Bollywood,Discover Weekly,Mood-based Auto Playlists,Desktop,6,13,2023,55+,High (>15 hrs)
189,Indonesia,20,2021-04-25,Premium Individual,Active,0,0,Yes,No,4,9.74,Pop,Lyrics,Concert Alerts,Desktop,5,11,2021,18-24,Medium (5-15 hrs)
190,Spain,30,2019-04-08,Premium Family,Inactive,3,1,No,No,4,10.43,Electronic,Podcasts,Mood-based Auto Playlists,Car System,16,14,2019,25-34,Medium (5-15 hrs)
191,USA,21,2019-03-06,Premium Duo,Active,0,0,No,No,4,10.19,Latin,Offline Mode,Better AI Recommendations,Desktop,8,9,2019,18-24,Medium (5-15 hrs)
192,USA,33,2020-12-23,Premium Family,Active,1,0,No,No,2,7.66,Rock,Lyrics,HiFi Audio,Smart Speaker,12,5,2020,25-34,Medium (5-15 hrs)
193,Australia,27,2018-06-12,Free,Active,0,0,No,No,4,11.57,K-Pop,Daily Mix,Lyrics Translation,Tablet,12,8,2018,25-34,Medium (5-15 hrs)
194,Brazil,43,2021-01-12,Premium Family,Active,1,0,Yes,No,3,18.22,Latin,Discover Weekly,Social Listening,Desktop,7,9,2021,35-44,High (>15 hrs)
195,Brazil,32,2025-07-31,Premium Family,Active,2,0,Yes,No,3,7.56,Indie,Daily Mix,Social Listening,Mobile,9,9,2025,25-34,Medium (5-15 hrs)
196,USA,25,2022-07-21,Free,Inactive,4,1,No,No,5,7.55,Rock,Radio,HiFi Audio,Mobile,6,8,2022,25-34,Medium (5-15 hrs)
197,India,48,2024-01-07,Free,Active,1,0,No,No,4,8.01,Hip-Hop,Playlists,Mood-based Auto Playlists,Car System,7,13,2024,45-54,Medium (5-15 hrs)
198,Canada,36,2024-05-26,Premium Individual,Active,0,0,Yes,No,2,8.23,Pop,Discover Weekly,Mood-based Auto Playlists,Smart Speaker,8,6,2024,35-44,Medium (5-15 hrs)
199,Australia,33,2019-01-02,Student,Active,0,0,No,No,5,12.41,Electronic,Podcasts,Lyrics Translation,Car System,3,10,2019,25-34,Medium (5-15 hrs)
200,Indonesia,60,2018-08-24,Premium Family,Inactive,6,1,No,No,5,8.37,Country,Discover Weekly,Better AI Recommendations,Mobile,7,14,2018,55+,Medium (5-15 hrs)
201,Canada,43,2020-01-21,Free,Active,1,0,No,No,4,14.37,Hip-Hop,Lyrics,Better AI Recommendations,Tablet,6,6,2020,35-44,Medium (5-15 hrs)
202,Germany,17,2018-10-24,Student,Active,2,0,Yes,No,4,6.46,R&B,Radio,Concert Alerts,Car System,8,10,2018,<18,Medium (5-15 hrs)
203,USA,21,2025-02-11,Premium Individual,Active,0,0,No,No,4,6.89,Indie,Radio,Lyrics Translation,Mobile,13,13,2025,18-24,Medium (5-15 hrs)
204,India,21,2020-12-03,Free,Active,2,0,No,No,5,14.83,Indie,Daily Mix,Lyrics Translation,Car System,8,17,2020,18-24,Medium (5-15 hrs)
205,Canada,30,2024-10-27,Free,Active,2,0,No,No,1,6.84,Pop,Podcasts,Better AI Recommendations,Smart Speaker,11,10,2024,25-34,Medium (5-15 hrs)
206,Australia,32,2018-09-30,Premium Duo,Active,0,0,No,No,3,8.12,Hip-Hop,Offline Mode,Better AI Recommendations,Car System,11,8,2018,25-34,Medium (5-15 hrs)
207,Germany,45,2019-05-14,Premium Individual,Inactive,4,1,No,No,3,13,Hip-Hop,Daily Mix,Lyrics Translation,Desktop,11,12,2019,45-54,Medium (5-15 hrs)
208,Canada,37,2018-02-17,Free,Active,1,0,No,No,5,7.89,Bollywood,Discover Weekly,Lyrics Translation,Car System,13,12,2018,35-44,Medium (5-15 hrs)
209,France,42,2024-03-15,Premium Individual,Active,3,1,No,No,4,9.58,Pop,AI DJ,Better AI Recommendations,Mobile,10,6,2024,35-44,Medium (5-15 hrs)
210,Mexico,18,2021-01-02,Free,Active,0,0,Yes,No,5,11.54,Electronic,Radio,Lyrics Translation,Desktop,5,8,2021,18-24,Medium (5-15 hrs)
211,Spain,31,2023-11-29,Free,Active,1,0,No,No,4,5.49,K-Pop,Radio,Better AI Recommendations,Smart Speaker,6,10,2023,25-34,Medium (5-15 hrs)
212,Italy,26,2019-03-25,Free,Active,0,0,No,No,2,14.54,Country,AI DJ,HiFi Audio,Desktop,3,6,2019,25-34,Medium (5-15 hrs)
213,Mexico,19,2020-12-08,Premium Individual,Active,0,0,No,No,4,9.81,Jazz,Radio,Mood-based Auto Playlists,Tablet,9,10,2020,18-24,Medium (5-15 hrs)
214,UK,35,2020-01-12,Free,Active,2,0,Yes,Yes,3,9.57,Rock,Discover Weekly,Mood-based Auto Playlists,Mobile,8,8,2020,35-44,Medium (5-15 hrs)
215,Germany,35,2025-01-19,Free,Active,0,0,No,No,5,8.54,Pop,Lyrics,Social Listening,Smart Speaker,13,12,2025,35-44,Medium (5-15 hrs)
216,USA,34,2023-12-16,Premium Individual,Inactive,3,1,Yes,No,5,4.02,Pop,Podcasts,Mood-based Auto Playlists,Smart Speaker,5,12,2023,25-34,Low (<5 hrs)
217,India,48,2022-12-31,Premium Individual,Active,1,0,No,No,5,10.75,Hip-Hop,Discover Weekly,Better AI Recommendations,Mobile,10,10,2022,45-54,Medium (5-15 hrs)
218,Indonesia,27,2025-07-16,Free,Active,0,0,No,No,4,13.92,Country,Radio,Mood-based Auto Playlists,Desktop,5,8,2025,25-34,Medium (5-15 hrs)
219,Australia,38,2021-01-13,Free,Active,1,0,No,No,5,12.96,Indie,Lyrics,Concert Alerts,Mobile,2,9,2021,35-44,Medium (5-15 hrs)
220,Germany,18,2018-03-16,Free,Active,0,0,Yes,No,4,11.57,Bollywood,Discover Weekly,Mood-based Auto Playlists,Tablet,8,9,2018,18-24,Medium (5-15 hrs)
221,UK,48,2018-03-04,Free,Active,0,0,Yes,Yes,2,4.05,Bollywood,Lyrics,Mood-based Auto Playlists,Tablet,7,11,2018,45-54,Low (<5 hrs)
222,Spain,28,2024-03-07,Premium Family,Active,0,0,No,No,3,4.05,Bollywood,Radio,Social Listening,Smart Speaker,10,13,2024,25-34,Low (<5 hrs)
223,Indonesia,44,2023-10-08,Free,Active,2,0,Yes,No,5,2.66,Electronic,Lyrics,Better AI Recommendations,Tablet,9,12,2023,35-44,Low (<5 hrs)
224,Brazil,58,2019-03-12,Free,Active,0,0,No,No,4,11.77,Electronic,Playlists,Mood-based Auto Playlists,Tablet,6,7,2019,55+,Medium (5-15 hrs)
225,Spain,47,2025-04-16,Premium Individual,Active,1,0,Yes,No,4,9.96,Bollywood,Lyrics,Lyrics Translation,Tablet,10,8,2025,45-54,Medium (5-15 hrs)
226,Brazil,41,2024-02-15,Free,Inactive,4,1,No,No,3,13.14,Pop,Radio,Lyrics Translation,Tablet,11,9,2024,35-44,Medium (5-15 hrs)
227,UK,35,2023-09-07,Free,Inactive,3,1,No,No,3,9.78,Bollywood,AI DJ,Mood-based Auto Playlists,Tablet,14,5,2023,35-44,Medium (5-15 hrs)
228,Italy,30,2025-09-17,Premium Family,Active,0,0,Yes,Yes,5,17.88,Country,Playlists,Concert Alerts,Smart Speaker,5,6,2025,25-34,High (>15 hrs)
229,Indonesia,56,2021-11-04,Free,Active,0,0,Yes,Yes,5,11.34,K-Pop,Daily Mix,Better AI Recommendations,Mobile,8,8,2021,55+,Medium (5-15 hrs)
230,Italy,41,2019-07-27,Free,Active,3,1,No,No,5,17.98,Rock,AI DJ,HiFi Audio,Tablet,6,13,2019,35-44,High (>15 hrs)
231,India,24,2021-11-24,Premium Individual,Active,1,0,Yes,No,1,22.7,Hip-Hop,Daily Mix,Lyrics Translation,Mobile,11,12,2021,18-24,High (>15 hrs)
232,USA,20,2018-02-28,Premium Individual,Active,0,0,No,No,5,10.88,K-Pop,Radio,Lyrics Translation,Tablet,8,11,2018,18-24,Medium (5-15 hrs)
233,UK,32,2025-01-05,Student,Active,0,0,Yes,No,3,10,R&B,Podcasts,Mood-based Auto Playlists,Smart Speaker,5,8,2025,25-34,Medium (5-15 hrs)
234,UK,21,2022-10-31,Student,Active,0,0,Yes,Yes,3,9.77,Pop,Offline Mode,Better AI Recommendations,Mobile,4,9,2022,18-24,Medium (5-15 hrs)
235,USA,40,2025-06-17,Free,Inactive,3,1,No,No,3,14.32,Indie,Playlists,Concert Alerts,Tablet,14,12,2025,35-44,Medium (5-15 hrs)
236,Mexico,34,2023-09-04,Free,Inactive,3,1,Yes,No,4,14.46,Classical,Daily Mix,HiFi Audio,Mobile,19,13,2023,25-34,Medium (5-15 hrs)
237,Indonesia,34,2024-09-18,Premium Individual,Active,1,0,Yes,Yes,2,10.75,K-Pop,Podcasts,Concert Alerts,Smart Speaker,8,11,2024,25-34,Medium (5-15 hrs)
238,USA,26,2018-07-05,Premium Individual,Active,1,0,Yes,No,1,12.92,Hip-Hop,Playlists,Mood-based Auto Playlists,Smart Speaker,11,16,2018,25-34,Medium (5-15 hrs)
239,France,44,2021-01-06,Premium Family,Active,2,0,No,No,1,12.64,R&B,Discover Weekly,Social Listening,Tablet,10,7,2021,35-44,Medium (5-15 hrs)
240,India,37,2018-01-15,Free,Active,2,0,Yes,No,2,11.79,Indie,Lyrics,Social Listening,Smart Speaker,12,6,2018,35-44,Medium (5-15 hrs)
241,India,36,2024-02-19,Premium Individual,Active,0,0,No,No,5,11.03,Electronic,Discover Weekly,Concert Alerts,Desktop,3,12,2024,35-44,Medium (5-15 hrs)
242,Brazil,35,2020-09-28,Premium Individual,Active,0,0,Yes,Yes,4,15.85,R&B,Podcasts,HiFi Audio,Tablet,8,9,2020,35-44,High (>15 hrs)
243,Italy,38,2020-06-11,Free,Active,1,0,No,No,4,10.73,Country,Radio,Mood-based Auto Playlists,Mobile,7,13,2020,35-44,Medium (5-15 hrs)
244,USA,16,2020-01-20,Premium Individual,Inactive,5,1,No,No,4,7.45,Rock,Playlists,Mood-based Auto Playlists,Desktop,8,5,2020,<18,Medium (5-15 hrs)
245,Canada,46,2021-10-05,Free,Active,9,1,Yes,No,4,3.39,Indie,Playlists,Concert Alerts,Mobile,5,6,2021,45-54,Low (<5 hrs)
246,India,48,2021-02-16,Premium Individual,Active,0,0,No,No,4,8.27,Jazz,Daily Mix,Mood-based Auto Playlists,Smart Speaker,11,12,2021,45-54,Medium (5-15 hrs)
247,France,28,2025-05-11,Free,Active,1,0,No,No,4,18.54,Indie,Podcasts,Lyrics Translation,Mobile,12,15,2025,25-34,High (>15 hrs)
248,Germany,48,2020-10-13,Premium Individual,Active,0,0,No,No,5,5.88,Bollywood,Offline Mode,Lyrics Translation,Car System,5,11,2020,45-54,Medium (5-15 hrs)
249,UK,21,2018-01-21,Premium Individual,Active,0,0,Yes,Yes,4,6.41,Indie,AI DJ,Better AI Recommendations,Mobile,8,12,2018,18-24,Medium (5-15 hrs)
250,Mexico,18,2019-08-13,Free,Active,0,0,Yes,No,5,11.17,Indie,AI DJ,Concert Alerts,Tablet,4,8,2019,18-24,Medium (5-15 hrs)
251,Mexico,17,2022-06-02,Free,Active,1,0,No,No,3,14.19,Latin,Podcasts,Lyrics Translation,Car System,13,4,2022,<18,Medium (5-15 hrs)
252,Brazil,35,2021-05-12,Premium Duo,Active,1,0,No,No,3,7.33,K-Pop,Discover Weekly,Better AI Recommendations,Desktop,7,13,2021,35-44,Medium (5-15 hrs)
253,Mexico,30,2025-01-23,Premium Individual,Inactive,6,1,No,No,5,6.56,Bollywood,Playlists,Mood-based Auto Playlists,Car System,5,13,2025,25-34,Medium (5-15 hrs)
254,Italy,53,2018-12-13,Free,Inactive,3,1,No,No,4,8.62,Electronic,Podcasts,Social Listening,Car System,7,7,2018,45-54,Medium (5-15 hrs)
255,India,25,2023-12-08,Premium Individual,Active,0,0,Yes,No,3,14.61,R&B,Discover Weekly,Concert Alerts,Smart Speaker,12,9,2023,25-34,Medium (5-15 hrs)
256,Indonesia,54,2025-05-17,Premium Individual,Active,0,0,No,No,4,12.66,Hip-Hop,Offline Mode,Better AI Recommendations,Desktop,9,9,2025,45-54,Medium (5-15 hrs)
257,Spain,36,2022-05-15,Premium Individual,Active,1,0,No,No,5,13.1,R&B,Podcasts,Concert Alerts,Tablet,5,4,2022,35-44,Medium (5-15 hrs)
258,Indonesia,47,2026-01-30,Free,Active,0,0,No,No,3,13.45,Latin,Daily Mix,Better AI Recommendations,Car System,11,7,2026,45-54,Medium (5-15 hrs)
259,Italy,34,2019-09-05,Premium Individual,Inactive,4,1,No,No,5,6.48,Hip-Hop,Offline Mode,Mood-based Auto Playlists,Mobile,9,12,2019,25-34,Medium (5-15 hrs)
260,Australia,55,2026-02-14,Free,Active,1,0,No,No,4,11.09,Hip-Hop,Radio,Better AI Recommendations,Mobile,5,10,2026,55+,Medium (5-15 hrs)
261,Italy,25,2025-03-19,Free,Active,1,0,No,No,2,6.15,Latin,Playlists,Social Listening,Car System,11,7,2025,25-34,Medium (5-15 hrs)
262,Spain,48,2018-06-29,Premium Family,Active,0,0,Yes,No,3,17.3,Bollywood,Podcasts,Better AI Recommendations,Desktop,8,8,2018,45-54,High (>15 hrs)
263,India,60,2025-01-13,Free,Active,2,0,Yes,No,4,7.82,Bollywood,Lyrics,Lyrics Translation,Tablet,4,8,2025,55+,Medium (5-15 hrs)
264,Mexico,24,2023-09-02,Free,Active,0,0,No,No,4,9.64,Rock,Discover Weekly,Social Listening,Mobile,8,11,2023,18-24,Medium (5-15 hrs)
265,Spain,48,2023-11-16,Premium Individual,Active,2,0,No,No,3,13.61,Country,Podcasts,HiFi Audio,Smart Speaker,9,8,2023,45-54,Medium (5-15 hrs)
266,UK,17,2024-05-17,Premium Individual,Active,1,0,No,No,5,7.95,Classical,Discover Weekly,Mood-based Auto Playlists,Car System,9,10,2024,<18,Medium (5-15 hrs)
267,France,53,2025-09-12,Free,Active,0,0,No,No,5,10.92,Rock,Podcasts,Mood-based Auto Playlists,Mobile,8,6,2025,45-54,Medium (5-15 hrs)
268,Germany,60,2025-12-23,Premium Family,Active,2,0,Yes,No,2,13.74,Rock,Podcasts,Social Listening,Smart Speaker,9,7,2025,55+,Medium (5-15 hrs)
269,Mexico,30,2025-03-18,Premium Duo,Active,0,0,No,No,4,12.31,Jazz,AI DJ,Concert Alerts,Smart Speaker,13,6,2025,25-34,Medium (5-15 hrs)
270,France,17,2018-12-15,Premium Family,Active,2,0,No,No,4,8.75,Jazz,Discover Weekly,Social Listening,Smart Speaker,8,16,2018,<18,Medium (5-15 hrs)
271,UK,24,2018-06-21,Free,Active,1,0,No,No,4,13.79,Hip-Hop,Podcasts,Social Listening,Mobile,4,17,2018,18-24,Medium (5-15 hrs)
272,Italy,39,2025-02-22,Free,Active,2,0,No,No,4,7.16,Latin,AI DJ,Mood-based Auto Playlists,Tablet,5,10,2025,35-44,Medium (5-15 hrs)
273,Spain,40,2019-03-06,Student,Active,1,0,No,No,5,14.4,Hip-Hop,Radio,Mood-based Auto Playlists,Smart Speaker,8,11,2019,35-44,Medium (5-15 hrs)
274,Spain,51,2023-01-23,Free,Active,1,0,No,No,4,12.2,Indie,AI DJ,Lyrics Translation,Tablet,9,13,2023,45-54,Medium (5-15 hrs)
275,Australia,56,2018-07-27,Free,Active,0,0,No,No,4,8.98,Hip-Hop,Radio,Concert Alerts,Desktop,9,13,2018,55+,Medium (5-15 hrs)
276,Mexico,56,2018-03-19,Premium Family,Active,1,0,No,No,5,8.12,Latin,Lyrics,Mood-based Auto Playlists,Smart Speaker,11,11,2018,55+,Medium (5-15 hrs)
277,USA,59,2023-12-17,Premium Individual,Active,1,0,No,No,4,16.99,Indie,Discover Weekly,Better AI Recommendations,Desktop,10,8,2023,55+,High (>15 hrs)
278,UK,47,2020-09-28,Free,Active,0,0,No,No,3,3.83,Classical,Playlists,Lyrics Translation,Mobile,6,10,2020,45-54,Low (<5 hrs)
279,France,20,2020-12-16,Free,Active,2,0,Yes,Yes,4,6.52,Hip-Hop,Playlists,Mood-based Auto Playlists,Car System,7,13,2020,18-24,Medium (5-15 hrs)
280,Italy,21,2023-08-23,Premium Duo,Active,1,0,Yes,No,5,12.9,Jazz,Playlists,Lyrics Translation,Desktop,10,14,2023,18-24,Medium (5-15 hrs)
281,Spain,49,2025-05-24,Free,Active,0,0,No,No,4,3.86,R&B,Offline Mode,Mood-based Auto Playlists,Tablet,10,14,2025,45-54,Low (<5 hrs)
282,Indonesia,46,2018-09-28,Free,Active,2,0,No,No,1,8.4,Hip-Hop,Discover Weekly,Mood-based Auto Playlists,Car System,6,10,2018,45-54,Medium (5-15 hrs)
283,Italy,32,2020-10-29,Free,Active,1,0,Yes,No,4,0,Classical,Offline Mode,HiFi Audio,Smart Speaker,9,14,2020,25-34,Low (<5 hrs)
284,UK,29,2020-08-19,Premium Individual,Active,1,0,Yes,No,5,6.51,Jazz,Lyrics,Better AI Recommendations,Tablet,9,10,2020,25-34,Medium (5-15 hrs)
285,India,57,2020-08-03,Free,Active,0,0,No,No,2,13.31,Latin,Lyrics,Lyrics Translation,Mobile,8,8,2020,55+,Medium (5-15 hrs)
286,Mexico,47,2023-03-01,Premium Individual,Active,0,0,No,No,3,4.02,Electronic,Radio,Better AI Recommendations,Car System,10,9,2023,45-54,Low (<5 hrs)
287,Italy,20,2022-04-16,Free,Active,2,0,No,No,4,1.96,Latin,Daily Mix,HiFi Audio,Desktop,6,14,2022,18-24,Low (<5 hrs)
288,Brazil,59,2023-05-17,Premium Individual,Active,2,0,No,No,5,9.53,Latin,Daily Mix,Social Listening,Smart Speaker,9,9,2023,55+,Medium (5-15 hrs)
289,Germany,55,2021-03-22,Premium Individual,Active,2,0,Yes,No,5,9.18,Hip-Hop,AI DJ,Better AI Recommendations,Mobile,9,8,2021,55+,Medium (5-15 hrs)
290,Spain,20,2025-02-04,Free,Active,1,0,Yes,No,2,3.96,Bollywood,Discover Weekly,Better AI Recommendations,Car System,7,5,2025,18-24,Low (<5 hrs)
291,Canada,25,2024-09-22,Free,Inactive,9,1,No,No,3,15.68,K-Pop,Offline Mode,Social Listening,Mobile,9,6,2024,25-34,High (>15 hrs)
292,USA,32,2021-09-20,Premium Individual,Active,0,0,No,No,3,15.04,Electronic,Lyrics,Concert Alerts,Mobile,5,13,2021,25-34,High (>15 hrs)
293,Italy,60,2025-04-22,Premium Individual,Active,1,0,No,No,4,12.91,K-Pop,AI DJ,Mood-based Auto Playlists,Desktop,1,5,2025,55+,Medium (5-15 hrs)
294,UK,24,2021-05-31,Premium Individual,Active,1,0,Yes,No,4,13.51,Latin,Daily Mix,Mood-based Auto Playlists,Tablet,5,7,2021,18-24,Medium (5-15 hrs)
295,Mexico,46,2018-02-21,Student,Inactive,3,1,No,No,4,9.12,Bollywood,Radio,Better AI Recommendations,Smart Speaker,5,15,2018,45-54,Medium (5-15 hrs)
296,Germany,47,2018-09-06,Premium Individual,Inactive,3,1,No,No,4,4.88,Bollywood,AI DJ,Lyrics Translation,Smart Speaker,6,10,2018,45-54,Low (<5 hrs)
297,Australia,59,2021-01-05,Free,Active,2,0,No,No,3,0.61,Latin,Daily Mix,Mood-based Auto Playlists,Mobile,6,8,2021,55+,Low (<5 hrs)
298,Germany,60,2019-02-12,Free,Active,2,0,No,No,4,8.78,Classical,Radio,Social Listening,Car System,10,10,2019,55+,Medium (5-15 hrs)
299,Spain,34,2020-06-10,Student,Active,2,0,Yes,No,5,8.04,Latin,Podcasts,Lyrics Translation,Tablet,7,12,2020,25-34,Medium (5-15 hrs)
300,Italy,45,2025-12-13,Free,Inactive,3,1,Yes,No,4,12.56,Rock,Daily Mix,Social Listening,Mobile,6,15,2025,45-54,Medium (5-15 hrs)
301,India,23,2023-03-24,Premium Individual,Active,7,1,Yes,No,5,8.98,Country,Lyrics,Better AI Recommendations,Car System,7,9,2023,18-24,Medium (5-15 hrs)
302,Australia,28,2024-02-28,Free,Active,1,0,No,No,4,9.52,Indie,Offline Mode,Lyrics Translation,Mobile,10,14,2024,25-34,Medium (5-15 hrs)
303,Mexico,46,2021-06-30,Premium Individual,Inactive,4,1,Yes,No,5,9,Jazz,Playlists,Social Listening,Car System,12,9,2021,45-54,Medium (5-15 hrs)
304,USA,34,2018-03-13,Free,Active,1,0,No,No,5,6.9,Bollywood,Radio,Mood-based Auto Playlists,Desktop,7,14,2018,25-34,Medium (5-15 hrs)
305,Spain,20,2023-02-23,Free,Active,0,0,No,No,4,9.85,Bollywood,Offline Mode,HiFi Audio,Car System,8,11,2023,18-24,Medium (5-15 hrs)
306,France,44,2023-09-07,Free,Active,2,0,No,No,2,3.52,K-Pop,Lyrics,HiFi Audio,Smart Speaker,4,10,2023,35-44,Low (<5 hrs)
307,Brazil,40,2021-01-05,Premium Individual,Active,0,0,No,No,4,9.14,Rock,Podcasts,Mood-based Auto Playlists,Smart Speaker,2,13,2021,35-44,Medium (5-15 hrs)
308,Indonesia,29,2020-05-09,Premium Duo,Active,1,0,Yes,No,4,13.11,Rock,Podcasts,Better AI Recommendations,Tablet,9,4,2020,25-34,Medium (5-15 hrs)
309,France,53,2018-11-02,Premium Individual,Inactive,5,1,No,No,3,12.04,Jazz,Offline Mode,Concert Alerts,Tablet,9,4,2018,45-54,Medium (5-15 hrs)
310,Brazil,25,2019-01-05,Premium Individual,Active,1,0,No,No,2,14.48,Jazz,Daily Mix,HiFi Audio,Car System,9,12,2019,25-34,Medium (5-15 hrs)
311,Germany,32,2023-11-17,Student,Inactive,3,1,No,No,4,5.01,Hip-Hop,Radio,Concert Alerts,Tablet,11,9,2023,25-34,Medium (5-15 hrs)
312,UK,24,2022-01-12,Free,Inactive,3,1,No,No,4,12.79,Bollywood,Lyrics,Social Listening,Desktop,8,11,2022,18-24,Medium (5-15 hrs)
313,Canada,56,2024-10-07,Free,Active,1,0,No,No,4,4.59,Latin,Lyrics,Concert Alerts,Mobile,7,11,2024,55+,Low (<5 hrs)
314,Italy,33,2023-09-15,Premium Individual,Active,3,1,No,No,5,10.36,Electronic,Offline Mode,Lyrics Translation,Smart Speaker,4,10,2023,25-34,Medium (5-15 hrs)
315,Germany,39,2019-04-07,Free,Active,4,1,No,No,4,8.39,K-Pop,Daily Mix,Social Listening,Smart Speaker,8,7,2019,35-44,Medium (5-15 hrs)
316,Mexico,47,2020-08-05,Free,Active,1,0,No,No,5,7.85,Jazz,AI DJ,Mood-based Auto Playlists,Smart Speaker,6,7,2020,45-54,Medium (5-15 hrs)
317,Indonesia,26,2023-06-15,Free,Active,0,0,Yes,No,3,12.03,Bollywood,Lyrics,Lyrics Translation,Desktop,6,8,2023,25-34,Medium (5-15 hrs)
318,France,47,2018-01-15,Premium Family,Active,0,0,No,No,3,6.19,Bollywood,Discover Weekly,Concert Alerts,Mobile,6,10,2018,45-54,Medium (5-15 hrs)
